Step,AgentsRemaining,ConflictCount,VolunteerActions,ObstaclesRemaining,AvgDFF,AvgAFF
1,150,19,3,77,0.1217,0.0434
2,150,14,0,77,0.0236,0.0421
3,150,19,0,77,0.0050,0.0372
4,150,11,0,77,0.0011,0.0377
5,150,18,1,76,0.0002,0.0340
6,148,14,0,76,0.0000,0.0545
7,146,23,1,75,0.0000,0.0539
8,145,21,0,75,0.0000,0.0517
9,140,14,1,74,0.0000,0.0506
10,138,27,1,73,0.0000,0.0502
11,136,17,0,73,0.0000,0.0457
12,131,26,0,73,0.0000,0.0359
13,126,21,1,72,0.0000,0.0372
14,124,18,0,72,0.0000,0.0320
15,119,20,1,71,0.0000,0.0271
16,115,21,0,71,0.0000,0.0261
17,112,20,1,70,0.0000,0.0256
18,109,23,1,69,0.0000,0.0357
19,108,22,0,69,0.0000,0.0347
20,106,15,1,68,0.0000,0.0278
21,103,14,0,68,0.0000,0.0231
22,97,14,0,68,0.0000,0.0195
23,90,12,0,68,0.0000,0.0189
24,85,13,0,68,0.0000,0.0415
25,81,12,0,68,0.0000,0.0436
26,77,14,0,68,0.0000,0.0497
27,73,12,0,68,0.0000,0.0549
28,70,8,0,68,0.0000,0.0457
29,66,7,0,68,0.0000,0.0401
30,61,12,0,68,0.0000,0.0506
31,58,9,0,68,0.0000,0.0519
32,55,6,0,68,0.0000,0.0483
33,51,6,0,68,0.0000,0.0430
34,46,6,0,68,0.0000,0.0454
35,43,4,0,68,0.0000,0.0467
36,41,4,0,68,0.0000,0.0324
37,34,3,0,68,0.0000,0.0425
38,31,3,0,68,0.0000,0.0395
39,28,2,1,67,0.0000,0.0346
40,26,2,1,66,0.0000,0.0255
41,23,3,0,66,0.0000,0.0358
42,23,2,0,66,0.0000,0.0423
43,22,1,0,66,0.0000,0.0399
44,20,2,0,66,0.0000,0.0545
45,19,1,1,65,0.0000,0.0582
46,17,2,0,65,0.0000,0.0445
47,16,0,0,65,0.0000,0.0321
48,15,1,0,65,0.0000,0.0972
49,13,0,1,64,0.0000,0.0835
50,12,1,1,63,0.0000,0.0752
51,12,1,0,63,0.0000,0.0774
52,12,0,0,63,0.0000,0.0722
53,11,0,0,63,0.0000,0.0592
54,11,2,0,63,0.0000,0.0773
55,11,0,0,63,0.0000,0.0698
56,10,0,0,63,0.0000,0.0611
57,10,1,0,63,0.0000,0.0600
58,9,0,0,63,0.0000,0.0667
59,7,0,0,63,0.0000,0.0857
60,7,0,0,63,0.0000,0.1294
61,6,1,0,63,0.0000,0.1556
62,6,0,0,63,0.0000,0.1556
63,6,0,0,63,0.0000,0.1556
64,5,0,0,63,0.0000,0.1733
65,5,0,0,63,0.0000,0.1702
66,5,0,0,63,0.0000,0.1867
67,5,0,0,63,0.0000,0.1867
68,5,0,0,63,0.0000,0.1867
69,5,0,0,63,0.0000,0.1600
70,5,0,0,63,0.0000,0.1600
71,5,0,0,63,0.0000,0.1600
72,5,0,0,63,0.0000,0.0933
73,5,0,0,63,0.0000,0.0823
74,5,0,0,63,0.0000,0.1011
75,5,0,0,63,0.0000,0.0933
76,5,0,0,63,0.0000,0.0933
77,5,0,0,63,0.0000,0.0933
78,5,0,0,63,0.0000,0.1200
79,5,1,0,63,0.0000,0.1200
80,5,1,0,63,0.0000,0.1200
81,5,1,0,63,0.0000,0.1200
82,5,1,0,63,0.0000,0.1223
83,4,1,0,63,0.0000,0.1500
84,4,0,0,63,0.0000,0.1167
85,4,0,0,63,0.0000,0.1167
86,4,0,0,63,0.0000,0.1029
87,4,0,0,63,0.0000,0.1000
88,4,0,0,63,0.0000,0.1000
89,4,0,0,63,0.0000,0.1000
90,4,0,0,63,0.0000,0.1627
91,4,0,0,63,0.0000,0.1500
92,4,0,0,63,0.0000,0.1627
93,4,0,0,63,0.0000,0.1627
94,4,1,0,63,0.0000,0.1627
95,4,1,0,63,0.0000,0.1667
96,4,0,0,63,0.0000,0.1764
97,4,0,0,63,0.0000,0.1833
98,4,0,0,63,0.0000,0.1833
99,4,0,0,63,0.0000,0.1667
100,4,0,0,63,0.0000,0.1500
101,4,0,0,63,0.0000,0.1500
102,4,0,0,63,0.0000,0.2000
103,4,0,1,62,0.0000,0.1500
104,4,0,0,62,0.0000,0.1500
105,4,0,0,62,0.0000,0.1500
106,4,0,0,62,0.0000,0.1500
107,4,0,0,62,0.0000,0.1500
108,4,0,0,62,0.0000,0.2000
109,4,0,0,62,0.0000,0.2000
110,4,0,0,62,0.0000,0.2000
111,4,0,1,61,0.0000,0.1833
112,4,0,0,61,0.0000,0.1764
113,4,0,1,60,0.0000,0.1000
114,4,0,0,60,0.0000,0.1500
115,4,0,0,60,0.0000,0.1500
116,4,0,1,59,0.0000,0.1000
117,4,0,0,59,0.0000,0.1000
118,4,0,0,59,0.0000,0.1000
119,4,0,0,59,0.0000,0.1000
120,4,0,0,59,0.0000,0.1500
121,4,0,0,59,0.0000,0.1500
122,4,0,0,59,0.0000,0.1500
123,4,0,0,59,0.0000,0.1500
124,4,0,0,59,0.0000,0.1500
125,4,0,0,59,0.0000,0.1500
126,4,0,0,59,0.0000,0.2000
127,4,0,2,57,0.0000,0.1127
128,4,0,0,57,0.0000,0.1127
129,4,0,1,56,0.0000,0.0500
130,4,1,0,56,0.0000,0.0500
131,4,0,0,56,0.0000,0.0500
132,4,0,0,56,0.0000,0.1127
133,4,0,1,55,0.0000,0.0500
134,4,0,0,55,0.0000,0.0529
135,4,0,0,55,0.0000,0.0667
136,4,0,0,55,0.0000,0.0500
137,4,0,0,55,0.0000,0.0500
138,4,0,0,55,0.0000,0.0500
139,4,0,0,55,0.0000,0.0500
140,4,0,0,55,0.0000,0.0500
141,4,0,0,55,0.0000,0.0500
142,3,0,0,55,0.0000,0.0667
143,3,0,0,55,0.0000,0.0667
144,3,0,0,55,0.0000,0.0667
145,3,0,0,55,0.0000,0.0667
146,3,0,0,55,0.0000,0.0667
147,3,0,0,55,0.0000,0.0667
148,3,0,0,55,0.0000,0.0667
