Step,AgentsRemaining,ConflictCount,VolunteerActions,ObstaclesRemaining,AvgDFF,AvgAFF
1,147,17,9,71,0.1199,0.0078
2,146,12,0,71,0.0237,0.0062
3,146,20,2,69,0.0049,0.0000
4,145,19,0,69,0.0010,0.0000
5,145,23,0,69,0.0002,0.0000
6,142,20,3,66,0.0000,0.0346
7,141,15,6,60,0.0000,0.0104
8,141,17,2,58,0.0000,0.0069
9,138,22,0,58,0.0000,0.0000
10,136,24,0,58,0.0000,0.0000
11,130,24,0,58,0.0000,0.0000
12,125,22,5,53,0.0000,0.0172
13,122,18,2,51,0.0000,0.0075
14,116,20,1,50,0.0000,0.0000
15,114,26,0,50,0.0000,0.0000
16,109,22,0,50,0.0000,0.0000
17,105,18,0,50,0.0000,0.0000
18,102,17,5,45,0.0000,0.0000
19,101,17,0,45,0.0000,0.0000
20,98,17,0,45,0.0000,0.0000
21,98,19,0,45,0.0000,0.0000
22,91,16,0,45,0.0000,0.0000
23,87,17,0,45,0.0000,0.0000
24,81,20,2,43,0.0000,0.0350
25,78,14,0,43,0.0000,0.0341
26,72,15,2,41,0.0000,0.0306
27,68,12,0,41,0.0000,0.0138
28,64,11,1,40,0.0000,0.0000
29,60,12,0,40,0.0000,0.0000
30,56,8,1,39,0.0000,0.0309
31,52,7,1,38,0.0000,0.0144
32,48,6,1,37,0.0000,0.0042
33,42,5,1,36,0.0000,0.0000
34,40,3,0,36,0.0000,0.0000
35,36,3,0,36,0.0000,0.0000
36,32,7,0,36,0.0000,0.0346
37,29,3,0,36,0.0000,0.0305
38,24,2,1,35,0.0000,0.0260
39,22,1,0,35,0.0000,0.0283
40,22,1,1,34,0.0000,0.0000
41,19,3,0,34,0.0000,0.0000
42,17,1,1,33,0.0000,0.0650
43,17,2,0,33,0.0000,0.0226
44,14,1,0,33,0.0000,0.0143
45,10,0,1,32,0.0000,0.0000
46,10,1,0,32,0.0000,0.0000
47,10,0,0,32,0.0000,0.0000
48,9,0,0,32,0.0000,0.0222
49,8,0,1,31,0.0000,0.0000
50,7,0,0,31,0.0000,0.0000
51,7,0,0,31,0.0000,0.0000
52,5,0,0,31,0.0000,0.0000
53,5,0,0,31,0.0000,0.0000
54,4,0,0,31,0.0000,0.0500
55,4,0,0,31,0.0000,0.0500
56,4,0,0,31,0.0000,0.0500
57,3,0,1,30,0.0000,0.0000
58,3,0,0,30,0.0000,0.0000
59,2,0,0,30,0.0000,0.0000
60,1,0,0,30,0.0000,0.0000
61,1,0,0,30,0.0000,0.0000
62,1,0,0,30,0.0000,0.0000
63,1,0,0,30,0.0000,0.0000
64,1,0,0,30,0.0000,0.0000
65,1,0,0,30,0.0000,0.0000
66,1,0,0,30,0.0000,0.0000
67,1,0,0,30,0.0000,0.0000
68,1,0,0,30,0.0000,0.0000
69,1,0,0,30,0.0000,0.0000
70,1,0,0,30,0.0000,0.0000
71,1,0,0,30,0.0000,0.0000
72,1,0,0,30,0.0000,0.0000
73,1,0,0,30,0.0000,0.0000
74,0,0,0,30,0.0000,0.0000
1,149,10,5,75,0.1242,0.0068
2,149,12,1,74,0.0235,0.0045
3,148,17,1,73,0.0049,0.0000
4,146,16,0,73,0.0011,0.0000
5,146,19,0,73,0.0002,0.0000
6,145,22,14,59,0.0000,0.0329
7,145,17,1,58,0.0000,0.0150
8,143,15,1,57,0.0000,0.0095
9,140,19,3,54,0.0000,0.0000
10,137,18,0,54,0.0000,0.0000
11,132,19,0,54,0.0000,0.0000
12,127,21,9,45,0.0000,0.0204
13,125,20,1,44,0.0000,0.0157
14,121,16,0,44,0.0000,0.0064
15,116,17,1,43,0.0000,0.0000
16,108,17,0,43,0.0000,0.0000
17,105,15,0,43,0.0000,0.0000
18,96,15,3,40,0.0000,0.0286
19,93,16,3,37,0.0000,0.0128
20,89,13,4,33,0.0000,0.0000
21,83,12,0,33,0.0000,0.0000
22,78,8,0,33,0.0000,0.0000
23,74,10,0,33,0.0000,0.0000
24,70,8,0,33,0.0000,0.0242
25,64,5,1,32,0.0000,0.0146
26,59,7,3,29,0.0000,0.0034
27,54,5,1,28,0.0000,0.0000
28,47,5,0,28,0.0000,0.0000
29,44,4,0,28,0.0000,0.0000
30,40,4,1,27,0.0000,0.0336
31,35,3,1,26,0.0000,0.0251
32,30,1,3,23,0.0000,0.0067
33,28,0,1,22,0.0000,0.0000
34,27,2,0,22,0.0000,0.0000
35,26,4,0,22,0.0000,0.0000
36,22,0,0,22,0.0000,0.0478
37,17,0,1,21,0.0000,0.0477
38,16,0,2,19,0.0000,0.0250
39,14,1,2,17,0.0000,0.0000
40,13,0,0,17,0.0000,0.0000
41,13,0,0,17,0.0000,0.0000
42,13,0,0,17,0.0000,0.0419
43,11,0,0,17,0.0000,0.0410
44,11,1,2,15,0.0000,0.0000
45,10,0,0,15,0.0000,0.0000
46,9,0,0,15,0.0000,0.0000
47,9,1,0,15,0.0000,0.0000
48,8,0,0,15,0.0000,0.0000
49,7,0,0,15,0.0000,0.0000
50,7,0,0,15,0.0000,0.0000
51,7,0,0,15,0.0000,0.0000
52,5,0,0,15,0.0000,0.0000
53,5,0,0,15,0.0000,0.0000
54,5,0,0,15,0.0000,0.0000
55,4,0,0,15,0.0000,0.0000
56,2,0,0,15,0.0000,0.0000
57,2,0,0,15,0.0000,0.0000
58,2,0,0,15,0.0000,0.0000
59,2,0,0,15,0.0000,0.0000
60,2,0,0,15,0.0000,0.0000
61,2,0,0,15,0.0000,0.0000
62,2,0,0,15,0.0000,0.0000
63,1,0,0,15,0.0000,0.0000
64,1,0,0,15,0.0000,0.0000
65,1,0,0,15,0.0000,0.0000
66,1,0,0,15,0.0000,0.0000
67,1,0,0,15,0.0000,0.0000
68,1,0,0,15,0.0000,0.0000
69,1,0,0,15,0.0000,0.0000
70,1,0,0,15,0.0000,0.0000
71,1,0,0,15,0.0000,0.0000
72,1,0,0,15,0.0000,0.0000
73,1,0,0,15,0.0000,0.0000
74,0,0,0,15,0.0000,0.0000
