Step,AgentsRemaining,ConflictCount,VolunteerActions,ObstaclesRemaining,AvgDFF,AvgAFF
1,118,15,0,60,0.1229,0.0000
2,118,18,0,60,0.0229,0.0000
3,118,12,0,60,0.0049,0.0000
4,118,17,0,60,0.0011,0.0000
5,118,13,0,60,0.0002,0.0000
6,118,15,0,60,0.0001,0.0000
7,118,10,0,60,0.0000,0.0000
8,116,16,0,60,0.0000,0.0000
9,110,14,0,60,0.0000,0.0000
10,106,16,0,60,0.0000,0.0000
11,104,12,0,60,0.0000,0.0000
12,99,15,0,60,0.0000,0.0000
13,95,14,0,60,0.0000,0.0000
14,92,14,0,60,0.0000,0.0000
15,90,15,0,60,0.0000,0.0000
16,86,16,0,60,0.0000,0.0000
17,83,15,0,60,0.0000,0.0000
18,80,13,0,60,0.0000,0.0000
19,76,10,0,60,0.0000,0.0000
20,71,9,0,60,0.0000,0.0000
21,68,10,0,60,0.0000,0.0000
22,64,7,0,60,0.0000,0.0000
23,58,10,0,60,0.0000,0.0000
24,56,8,0,60,0.0000,0.0000
25,52,9,0,60,0.0000,0.0000
26,47,8,0,60,0.0000,0.0000
27,42,4,0,60,0.0000,0.0000
28,37,3,0,60,0.0000,0.0000
29,32,5,0,60,0.0000,0.0000
30,31,2,0,60,0.0000,0.0000
31,27,2,0,60,0.0000,0.0000
32,25,0,0,60,0.0000,0.0000
33,22,0,0,60,0.0000,0.0000
34,20,0,0,60,0.0000,0.0000
35,18,1,0,60,0.0000,0.0000
36,17,1,0,60,0.0000,0.0000
37,16,0,0,60,0.0000,0.0000
38,12,1,0,60,0.0000,0.0000
39,12,0,0,60,0.0000,0.0000
40,10,0,0,60,0.0000,0.0000
41,8,0,0,60,0.0000,0.0000
42,7,0,0,60,0.0000,0.0000
43,7,0,0,60,0.0000,0.0000
44,5,0,0,60,0.0000,0.0000
45,3,0,0,60,0.0000,0.0000
46,2,0,0,60,0.0000,0.0000
47,2,0,0,60,0.0000,0.0000
48,2,0,0,60,0.0000,0.0000
49,1,0,0,60,0.0000,0.0000
50,1,0,0,60,0.0000,0.0000
51,1,0,0,60,0.0000,0.0000
52,0,0,0,60,0.0000,0.0000
1,118,12,0,60,0.1239,0.0000
2,118,9,0,60,0.0243,0.0000
3,117,9,0,60,0.0051,0.0000
4,117,10,0,60,0.0011,0.0000
5,117,14,0,60,0.0003,0.0000
6,116,10,0,60,0.0001,0.0000
7,114,11,0,60,0.0000,0.0000
8,113,14,0,60,0.0000,0.0000
9,110,17,0,60,0.0000,0.0000
10,104,14,0,60,0.0000,0.0000
11,100,15,0,60,0.0000,0.0000
12,98,19,0,60,0.0000,0.0000
13,96,14,0,60,0.0000,0.0000
14,92,12,0,60,0.0000,0.0000
15,89,15,0,60,0.0000,0.0000
16,85,14,0,60,0.0000,0.0000
17,81,11,0,60,0.0000,0.0000
18,76,12,0,60,0.0000,0.0000
19,72,9,0,60,0.0000,0.0000
20,69,13,0,60,0.0000,0.0000
21,66,8,0,60,0.0000,0.0000
22,60,8,0,60,0.0000,0.0000
23,54,7,0,60,0.0000,0.0000
24,53,6,0,60,0.0000,0.0000
25,50,7,0,60,0.0000,0.0000
26,46,11,0,60,0.0000,0.0000
27,44,6,0,60,0.0000,0.0000
28,40,7,0,60,0.0000,0.0000
29,38,6,0,60,0.0000,0.0000
30,34,4,0,60,0.0000,0.0000
31,30,7,0,60,0.0000,0.0000
32,29,4,0,60,0.0000,0.0000
33,26,4,0,60,0.0000,0.0000
34,24,5,0,60,0.0000,0.0000
35,21,4,0,60,0.0000,0.0000
36,21,1,0,60,0.0000,0.0000
37,18,1,0,60,0.0000,0.0000
38,14,1,0,60,0.0000,0.0000
39,12,1,0,60,0.0000,0.0000
40,10,0,0,60,0.0000,0.0000
41,7,1,0,60,0.0000,0.0000
42,6,0,0,60,0.0000,0.0000
43,5,0,0,60,0.0000,0.0000
44,5,0,0,60,0.0000,0.0000
45,5,0,0,60,0.0000,0.0000
46,5,0,0,60,0.0000,0.0000
47,5,1,0,60,0.0000,0.0000
48,5,0,0,60,0.0000,0.0000
49,5,1,0,60,0.0000,0.0000
50,5,0,0,60,0.0000,0.0000
51,3,0,0,60,0.0000,0.0000
52,3,0,0,60,0.0000,0.0000
53,1,0,0,60,0.0000,0.0000
54,1,0,0,60,0.0000,0.0000
55,1,0,0,60,0.0000,0.0000
56,1,0,0,60,0.0000,0.0000
57,1,0,0,60,0.0000,0.0000
58,0,0,0,60,0.0000,0.0000
1,120,17,0,60,0.1208,0.0000
2,120,15,0,60,0.0238,0.0000
3,119,17,0,60,0.0048,0.0000
4,118,12,0,60,0.0011,0.0000
5,118,12,0,60,0.0002,0.0000
6,118,12,0,60,0.0001,0.0000
7,118,14,0,60,0.0000,0.0000
8,116,12,0,60,0.0000,0.0000
9,114,13,0,60,0.0000,0.0000
10,113,15,0,60,0.0000,0.0000
11,108,14,0,60,0.0000,0.0000
12,107,18,0,60,0.0000,0.0000
13,107,18,0,60,0.0000,0.0000
14,102,16,0,60,0.0000,0.0000
15,100,17,0,60,0.0000,0.0000
16,95,17,0,60,0.0000,0.0000
17,89,16,0,60,0.0000,0.0000
18,86,12,0,60,0.0000,0.0000
19,83,17,0,60,0.0000,0.0000
20,80,17,0,60,0.0000,0.0000
21,76,11,0,60,0.0000,0.0000
22,71,16,0,60,0.0000,0.0000
23,68,15,0,60,0.0000,0.0000
24,61,8,0,60,0.0000,0.0000
25,56,14,0,60,0.0000,0.0000
26,52,7,0,60,0.0000,0.0000
27,49,7,0,60,0.0000,0.0000
28,41,6,0,60,0.0000,0.0000
29,36,3,0,60,0.0000,0.0000
30,33,2,0,60,0.0000,0.0000
31,30,4,0,60,0.0000,0.0000
32,28,6,0,60,0.0000,0.0000
33,26,2,0,60,0.0000,0.0000
34,24,4,0,60,0.0000,0.0000
35,22,2,0,60,0.0000,0.0000
36,20,2,0,60,0.0000,0.0000
37,19,3,0,60,0.0000,0.0000
38,18,1,0,60,0.0000,0.0000
39,17,2,0,60,0.0000,0.0000
40,15,1,0,60,0.0000,0.0000
41,13,1,0,60,0.0000,0.0000
42,11,0,0,60,0.0000,0.0000
43,9,0,0,60,0.0000,0.0000
44,7,0,0,60,0.0000,0.0000
45,6,1,0,60,0.0000,0.0000
46,4,0,0,60,0.0000,0.0000
47,3,0,0,60,0.0000,0.0000
48,3,0,0,60,0.0000,0.0000
49,3,0,0,60,0.0000,0.0000
50,3,0,0,60,0.0000,0.0000
51,3,0,0,60,0.0000,0.0000
52,3,0,0,60,0.0000,0.0000
53,2,0,0,60,0.0000,0.0000
54,2,0,0,60,0.0000,0.0000
55,2,0,0,60,0.0000,0.0000
56,2,0,0,60,0.0000,0.0000
57,1,0,0,60,0.0000,0.0000
58,1,0,0,60,0.0000,0.0000
59,0,0,0,60,0.0000,0.0000
1,120,11,0,60,0.1208,0.0000
2,120,14,0,60,0.0245,0.0000
3,120,13,0,60,0.0051,0.0000
4,120,15,0,60,0.0011,0.0000
5,119,16,0,60,0.0002,0.0000
6,117,16,0,60,0.0001,0.0000
7,115,17,0,60,0.0000,0.0000
8,115,17,0,60,0.0000,0.0000
9,113,15,0,60,0.0000,0.0000
10,111,17,0,60,0.0000,0.0000
11,106,16,0,60,0.0000,0.0000
12,103,11,0,60,0.0000,0.0000
13,101,11,0,60,0.0000,0.0000
14,95,15,0,60,0.0000,0.0000
15,89,16,0,60,0.0000,0.0000
16,85,12,0,60,0.0000,0.0000
17,82,9,0,60,0.0000,0.0000
18,78,11,0,60,0.0000,0.0000
19,72,11,0,60,0.0000,0.0000
20,66,7,0,60,0.0000,0.0000
21,60,9,0,60,0.0000,0.0000
22,57,7,0,60,0.0000,0.0000
23,53,6,0,60,0.0000,0.0000
24,49,6,0,60,0.0000,0.0000
25,46,6,0,60,0.0000,0.0000
26,40,2,0,60,0.0000,0.0000
27,37,5,0,60,0.0000,0.0000
28,32,6,0,60,0.0000,0.0000
29,28,3,0,60,0.0000,0.0000
30,24,2,0,60,0.0000,0.0000
31,21,4,0,60,0.0000,0.0000
32,20,1,0,60,0.0000,0.0000
33,20,1,0,60,0.0000,0.0000
34,18,1,0,60,0.0000,0.0000
35,16,1,0,60,0.0000,0.0000
36,13,0,0,60,0.0000,0.0000
37,12,2,0,60,0.0000,0.0000
38,11,1,0,60,0.0000,0.0000
39,10,1,0,60,0.0000,0.0000
40,9,1,0,60,0.0000,0.0000
41,7,0,0,60,0.0000,0.0000
42,5,0,0,60,0.0000,0.0000
43,5,0,0,60,0.0000,0.0000
44,5,0,0,60,0.0000,0.0000
45,5,0,0,60,0.0000,0.0000
46,5,0,0,60,0.0000,0.0000
47,4,0,0,60,0.0000,0.0000
48,3,0,0,60,0.0000,0.0000
49,3,0,0,60,0.0000,0.0000
50,2,0,0,60,0.0000,0.0000
51,2,0,0,60,0.0000,0.0000
52,2,0,0,60,0.0000,0.0000
53,2,0,0,60,0.0000,0.0000
54,2,0,0,60,0.0000,0.0000
55,2,0,0,60,0.0000,0.0000
56,2,0,0,60,0.0000,0.0000
