Step,AgentsRemaining,ConflictCount,VolunteerActions,ObstaclesRemaining,AvgDFF,AvgAFF
1,118,15,0,60,0.1229,0.0000
2,118,18,0,60,0.0229,0.0000
3,118,12,0,60,0.0049,0.0000
4,118,17,0,60,0.0011,0.0000
5,118,13,0,60,0.0002,0.0000
6,118,15,0,60,0.0001,0.0000
7,118,10,0,60,0.0000,0.0000
8,116,16,0,60,0.0000,0.0000
9,110,14,0,60,0.0000,0.0000
10,106,16,0,60,0.0000,0.0000
11,104,12,0,60,0.0000,0.0000
12,99,15,0,60,0.0000,0.0000
13,95,14,0,60,0.0000,0.0000
14,92,14,0,60,0.0000,0.0000
15,90,15,0,60,0.0000,0.0000
16,86,16,0,60,0.0000,0.0000
17,83,15,0,60,0.0000,0.0000
18,80,13,0,60,0.0000,0.0000
19,76,10,0,60,0.0000,0.0000
20,71,9,0,60,0.0000,0.0000
21,68,10,0,60,0.0000,0.0000
22,64,7,0,60,0.0000,0.0000
23,58,10,0,60,0.0000,0.0000
24,56,8,0,60,0.0000,0.0000
25,52,9,0,60,0.0000,0.0000
26,47,8,0,60,0.0000,0.0000
27,42,4,0,60,0.0000,0.0000
28,37,3,0,60,0.0000,0.0000
29,32,5,0,60,0.0000,0.0000
30,31,2,0,60,0.0000,0.0000
31,27,2,0,60,0.0000,0.0000
32,25,0,0,60,0.0000,0.0000
33,22,0,0,60,0.0000,0.0000
34,20,0,0,60,0.0000,0.0000
35,18,1,0,60,0.0000,0.0000
36,17,1,0,60,0.0000,0.0000
37,16,0,0,60,0.0000,0.0000
38,12,1,0,60,0.0000,0.0000
39,12,0,0,60,0.0000,0.0000
40,10,0,0,60,0.0000,0.0000
41,8,0,0,60,0.0000,0.0000
42,7,0,0,60,0.0000,0.0000
43,7,0,0,60,0.0000,0.0000
44,5,0,0,60,0.0000,0.0000
45,3,0,0,60,0.0000,0.0000
46,2,0,0,60,0.0000,0.0000
47,2,0,0,60,0.0000,0.0000
48,2,0,0,60,0.0000,0.0000
49,1,0,0,60,0.0000,0.0000
50,1,0,0,60,0.0000,0.0000
51,1,0,0,60,0.0000,0.0000
52,0,0,0,60,0.0000,0.0000
