RunID,AgentID,EvacuationStep,EvacuationTime
run001,-1462084,2,0.60
run001,-1461440,8,2.41
run001,-1461608,8,2.41
run001,-1461650,9,2.70
run001,-1461160,10,3.00
run001,-1461468,10,3.00
run001,-1461034,11,3.30
run001,-1461216,12,3.60
run001,-1461328,12,3.60
run001,-1461804,12,3.60
run001,-1461846,12,3.60
run001,-1462042,12,3.60
run001,-1462154,12,3.60
run001,-1461594,13,3.90
run001,-1461790,13,3.90
run001,-1461342,14,4.20
run001,-1461496,14,4.20
run001,-1461524,14,4.20
run001,-1461580,14,4.20
run001,-1461692,14,4.20
run001,-1461188,15,4.50
run001,-1461286,15,4.50
run001,-1462168,15,4.50
run001,-1461062,16,4.80
run001,-1461356,16,4.80
run001,-1461426,16,4.80
run001,-1462014,16,4.80
run001,-1461888,17,5.10
run001,-1461944,17,5.10
run001,-1462224,17,5.10
run001,-1461230,18,5.40
run001,-1461818,18,5.40
run001,-1461958,18,5.40
run001,-1461860,19,5.71
run001,-1461902,19,5.71
run001,-1461972,19,5.71
run001,-1461314,20,6.00
run001,-1461482,20,6.00
run001,-1461706,20,6.00
run001,-1461636,21,6.30
run001,-1461874,21,6.30
run001,-1462210,21,6.30
run001,-1461146,22,6.60
run001,-1462056,22,6.60
run001,-1462196,22,6.60
run001,-1461090,23,6.90
run001,-1461202,23,6.90
run001,-1461048,24,7.20
run001,-1461076,24,7.20
run001,-1461720,24,7.20
run001,-1461916,24,7.20
run001,-1461412,25,7.50
run001,-1461930,25,7.50
run001,-1462126,25,7.50
run001,-1461244,26,7.81
run001,-1461384,26,7.81
run001,-1461538,26,7.81
run001,-1461664,26,7.81
run001,-1461454,27,8.10
run001,-1461174,28,8.40
run001,-1461272,28,8.40
run001,-1461748,28,8.40
run001,-1461776,28,8.40
run001,-1462000,28,8.40
run001,-1462140,28,8.40
run001,-1461762,29,8.71
run001,-1462098,29,8.71
run001,-1461370,30,9.00
run001,-1461552,30,9.00
run001,-1461622,30,9.00
run001,-1462182,30,9.00
run001,-1461132,31,9.30
run001,-1462070,31,9.30
run001,-1460978,33,9.90
run001,-1461678,33,9.90
run001,-1461104,34,10.20
run001,-1461118,35,10.50
run001,-1461300,35,10.50
run001,-1461006,36,10.80
run001,-1461510,37,11.10
run001,-1461734,37,11.10
run001,-1461258,38,11.40
run001,-1461832,38,11.40
run001,-1461020,39,11.70
run001,-1461566,41,12.31
run001,-1462028,42,12.60
run001,-1462112,44,13.20
run001,-1461398,48,14.40
run001,-1461986,52,15.60
run001,-1462834,2,0.60
run001,-1463870,5,1.50
run001,-1463464,6,1.80
run001,-1463562,8,2.40
run001,-1463814,8,2.40
run001,-1463744,10,3.00
run001,-1463632,11,3.30
run001,-1463534,12,3.60
run001,-1463758,12,3.60
run001,-1463828,12,3.60
run001,-1462792,13,3.90
run001,-1463954,14,4.20
run001,-1463170,15,4.50
run001,-1463268,15,4.50
run001,-1463044,16,4.80
run001,-1463282,16,4.80
run001,-1463338,16,4.80
run001,-1463520,16,4.80
run001,-1463548,16,4.80
run001,-1464024,16,4.80
run001,-1463212,17,5.10
run001,-1463674,17,5.10
run001,-1463716,17,5.10
run001,-1462890,18,5.40
run001,-1463730,18,5.40
run001,-1463842,18,5.40
run001,-1462974,19,5.70
run001,-1463366,19,5.70
run001,-1463450,19,5.70
run001,-1463926,19,5.70
run001,-1462806,20,6.00
run001,-1462904,20,6.00
run001,-1462848,21,6.31
run001,-1463296,21,6.31
run001,-1463898,21,6.31
run001,-1462932,22,6.60
run001,-1463114,22,6.60
run001,-1463380,22,6.60
run001,-1463394,22,6.60
run001,-1463660,22,6.60
run001,-1463912,22,6.60
run001,-1463058,23,6.90
run001,-1463128,23,6.90
run001,-1463142,23,6.90
run001,-1463786,23,6.90
run001,-1463884,23,6.90
run001,-1462988,24,7.21
run001,-1463184,24,7.21
run001,-1463478,24,7.21
run001,-1463086,25,7.50
run001,-1463408,25,7.50
run001,-1463604,25,7.50
run001,-1463688,25,7.50
run001,-1463940,25,7.50
run001,-1462876,26,7.80
run001,-1463590,26,7.80
run001,-1462820,27,8.10
run001,-1463198,27,8.10
run001,-1462778,28,8.40
run001,-1463576,28,8.40
run001,-1463702,28,8.40
run001,-1463772,28,8.40
run001,-1463996,28,8.40
run001,-1462862,29,8.70
run001,-1463240,29,8.70
run001,-1463800,29,8.70
run001,-1462946,30,9.00
run001,-1463254,30,9.00
run001,-1463436,30,9.00
run001,-1463072,31,9.30
run001,-1463422,31,9.30
run001,-1463968,31,9.30
run001,-1463016,32,9.60
run001,-1463156,32,9.60
run001,-1463310,32,9.60
run001,-1463856,32,9.60
run001,-1462960,33,9.90
run001,-1463226,34,10.20
run001,-1463324,35,10.50
run001,-1463352,36,10.80
run001,-1463618,36,10.80
run001,-1463982,36,10.80
run001,-1463646,37,11.11
run001,-1463002,38,11.40
run001,-1463030,38,11.40
run001,-1463506,39,11.70
run001,-1464010,39,11.70
run001,-1463492,44,13.20
run001,-1463100,52,15.60
run001,-1464142,2,0.61
run001,-1464506,4,1.20
run001,-1465164,4,1.20
run001,-1464912,6,1.81
run001,-1464954,7,2.10
run001,-1464800,9,2.71
run001,-1464296,10,3.01
run001,-1464590,10,3.01
run001,-1465052,10,3.01
run001,-1464254,11,3.30
run001,-1464618,11,3.30
run001,-1464996,11,3.30
run001,-1464170,12,3.60
run001,-1464548,13,3.90
run001,-1464268,14,4.20
run001,-1464324,14,4.20
run001,-1464352,14,4.20
run001,-1464632,15,4.50
run001,-1465010,15,4.50
run001,-1464422,16,4.80
run001,-1464604,16,4.80
run001,-1465220,16,4.80
run001,-1464772,17,5.10
run001,-1465192,17,5.10
run001,-1465234,17,5.10
run001,-1464730,18,5.40
run001,-1465024,18,5.40
run001,-1465178,18,5.40
run001,-1464758,19,5.70
run001,-1464842,19,5.70
run001,-1464940,19,5.70
run001,-1465248,19,5.70
run001,-1464184,20,6.00
run001,-1464380,20,6.00
run001,-1464450,20,6.00
run001,-1464716,20,6.00
run001,-1464576,21,6.30
run001,-1465080,21,6.30
run001,-1464128,22,6.61
run001,-1464226,22,6.61
run001,-1464660,22,6.61
run001,-1464870,22,6.61
run001,-1464968,22,6.61
run001,-1465276,22,6.61
run001,-1464100,23,6.90
run001,-1464562,23,6.90
run001,-1464688,23,6.90
run001,-1464856,23,6.90
run001,-1465108,23,6.90
run001,-1464240,24,7.20
run001,-1464520,24,7.20
run001,-1464926,24,7.20
run001,-1465122,24,7.20
run001,-1464464,25,7.50
run001,-1464744,25,7.50
run001,-1464898,25,7.50
run001,-1464338,26,7.80
run001,-1464492,26,7.80
run001,-1464814,26,7.80
run001,-1465094,26,7.80
run001,-1465206,26,7.80
run001,-1464884,27,8.10
run001,-1464982,27,8.10
run001,-1464212,28,8.41
run001,-1464478,28,8.41
run001,-1465150,28,8.41
run001,-1465290,28,8.41
run001,-1464086,29,8.71
run001,-1464282,29,8.71
run001,-1464156,30,9.00
run001,-1464786,30,9.00
run001,-1464044,31,9.30
run001,-1464058,31,9.30
run001,-1464072,31,9.30
run001,-1464198,31,9.30
run001,-1464310,31,9.30
run001,-1464674,31,9.30
run001,-1465038,32,9.60
run001,-1465066,32,9.60
run001,-1464394,33,9.90
run001,-1465136,33,9.90
run001,-1464534,34,10.20
run001,-1464828,34,10.20
run001,-1464114,36,10.80
run001,-1464646,36,10.80
run001,-1464366,37,11.10
run001,-1464408,37,11.10
run001,-1464702,42,12.60
run001,-1465262,43,12.90
run001,-1466556,2,0.61
run001,-1465996,6,1.80
run001,-1465380,8,2.40
run001,-1466234,8,2.40
run001,-1465436,9,2.71
run001,-1466304,9,2.71
run001,-1465310,11,3.30
run001,-1466220,11,3.30
run001,-1465534,12,3.60
run001,-1465590,12,3.60
run001,-1466108,12,3.60
run001,-1465548,13,3.90
run001,-1465730,13,3.90
run001,-1465800,13,3.90
run001,-1466024,13,3.90
run001,-1465786,14,4.20
run001,-1465828,14,4.20
run001,-1465968,14,4.20
run001,-1466360,16,4.80
run001,-1466542,16,4.80
run001,-1466094,17,5.10
run001,-1466178,17,5.10
run001,-1466248,17,5.10
run001,-1466332,17,5.10
run001,-1466402,17,5.10
run001,-1465422,18,5.40
run001,-1465618,18,5.40
run001,-1465772,18,5.40
run001,-1466038,18,5.40
run001,-1465450,19,5.70
run001,-1466164,19,5.70
run001,-1466416,19,5.70
run001,-1466486,19,5.70
run001,-1465352,20,6.00
run001,-1466010,20,6.00
run001,-1465394,21,6.30
run001,-1465576,21,6.30
run001,-1465744,21,6.30
run001,-1465940,21,6.30
run001,-1466276,21,6.30
run001,-1465338,22,6.60
run001,-1465688,22,6.60
run001,-1465814,22,6.60
run001,-1466514,22,6.60
run001,-1465632,23,6.90
run001,-1465660,23,6.90
run001,-1465702,23,6.90
run001,-1466458,23,6.90
run001,-1465478,24,7.20
run001,-1465870,24,7.20
run001,-1466346,24,7.20
run001,-1466388,24,7.20
run001,-1466472,24,7.20
run001,-1465982,25,7.50
run001,-1466150,25,7.50
run001,-1466206,25,7.50
run001,-1465492,26,7.80
run001,-1465646,26,7.80
run001,-1465324,27,8.10
run001,-1465716,27,8.10
run001,-1465856,27,8.10
run001,-1465898,27,8.10
run001,-1466374,27,8.10
run001,-1465884,28,8.40
run001,-1466318,28,8.40
run001,-1465926,30,9.00
run001,-1465954,30,9.00
run001,-1465408,32,9.60
run001,-1465506,32,9.60
run001,-1465520,32,9.60
run001,-1466136,33,9.90
run001,-1466528,33,9.90
run001,-1466290,34,10.20
run001,-1465842,35,10.50
run001,-1466066,35,10.50
run001,-1466122,35,10.50
run001,-1465758,36,10.80
run001,-1466052,36,10.80
run001,-1466444,36,10.80
run001,-1466500,36,10.80
run001,-1466192,37,11.10
run001,-1466262,38,11.40
run001,-1466430,38,11.40
run001,-1465674,41,12.30
run001,-1465912,43,12.90
run001,-1465464,46,13.80
run001,-1465562,47,14.10
run001,-1465366,49,14.70
run001,-1466080,53,15.91
run001,-1466996,8,2.41
run001,-1467262,9,2.70
run001,-1467626,9,2.70
run001,-1466772,10,3.00
run001,-1466870,10,3.00
run001,-1467808,10,3.00
run001,-1466968,11,3.30
run001,-1467080,12,3.60
run001,-1467430,12,3.60
run001,-1467010,13,3.91
run001,-1467094,13,3.91
run001,-1467220,14,4.21
run001,-1467528,14,4.21
run001,-1466758,15,4.50
run001,-1467150,15,4.50
run001,-1467290,15,4.50
run001,-1467542,15,4.50
run001,-1467584,15,4.50
run001,-1466982,16,4.80
run001,-1467402,16,4.80
run001,-1467612,16,4.80
run001,-1467346,17,5.10
run001,-1467724,17,5.10
run001,-1466674,18,5.40
run001,-1467108,18,5.40
run001,-1467556,18,5.40
run001,-1467640,18,5.40
run001,-1466786,19,5.70
run001,-1467374,19,5.70
run001,-1467738,19,5.70
run001,-1466940,20,6.00
run001,-1467500,20,6.00
run001,-1467598,20,6.00
run001,-1467654,20,6.00
run001,-1467766,20,6.00
run001,-1467696,21,6.30
run001,-1466730,22,6.60
run001,-1467052,22,6.60
run001,-1467444,22,6.60
run001,-1466576,23,6.90
run001,-1467024,23,6.90
run001,-1467234,23,6.90
run001,-1467486,23,6.90
run001,-1466814,24,7.20
run001,-1467318,24,7.20
run001,-1467458,24,7.20
run001,-1466856,25,7.50
run001,-1467066,25,7.50
run001,-1467416,25,7.50
run001,-1466828,26,7.80
run001,-1467304,26,7.80
run001,-1466646,27,8.11
run001,-1467206,27,8.11
run001,-1467332,27,8.11
run001,-1467360,27,8.11
run001,-1467710,27,8.11
run001,-1466660,28,8.40
run001,-1466688,28,8.40
run001,-1467164,28,8.40
run001,-1467752,28,8.40
run001,-1466618,29,8.70
run001,-1467122,29,8.70
run001,-1467136,30,9.00
run001,-1467192,30,9.00
run001,-1467514,30,9.00
run001,-1466716,31,9.30
run001,-1466898,31,9.30
run001,-1467038,31,9.30
run001,-1467472,31,9.30
run001,-1466800,32,9.60
run001,-1466590,33,9.90
run001,-1466604,33,9.90
run001,-1467276,33,9.90
run001,-1467388,33,9.90
run001,-1466842,34,10.20
run001,-1466884,34,10.20
run001,-1466954,34,10.20
run001,-1467794,36,10.80
run001,-1467822,36,10.80
run001,-1467682,37,11.10
run001,-1467570,40,12.00
run001,-1466744,41,12.30
run001,-1466926,41,12.30
run001,-1467178,41,12.30
run001,-1466702,43,12.90
run001,-1466912,43,12.90
run001,-1466632,45,13.50
run001,-1467248,52,15.61
run001,-1467780,63,18.90
run001,-1468948,3,0.90
run001,-1468976,4,1.20
run001,-1468360,7,2.11
run001,-1468080,8,2.41
run001,-1468836,8,2.41
run001,-1468990,8,2.41
run001,-1468402,10,3.00
run001,-1468458,10,3.00
run001,-1468668,10,3.00
