RunID,AgentID,EvacuationStep,EvacuationTime
run001,-1462084,2,0.60
run001,-1461440,8,2.41
run001,-1461608,8,2.41
run001,-1461650,9,2.70
run001,-1461160,10,3.00
run001,-1461468,10,3.00
run001,-1461034,11,3.30
run001,-1461216,12,3.60
run001,-1461328,12,3.60
run001,-1461804,12,3.60
run001,-1461846,12,3.60
run001,-1462042,12,3.60
run001,-1462154,12,3.60
run001,-1461594,13,3.90
run001,-1461790,13,3.90
run001,-1461342,14,4.20
run001,-1461496,14,4.20
run001,-1461524,14,4.20
run001,-1461580,14,4.20
run001,-1461692,14,4.20
run001,-1461188,15,4.50
run001,-1461286,15,4.50
run001,-1462168,15,4.50
run001,-1461062,16,4.80
run001,-1461356,16,4.80
run001,-1461426,16,4.80
run001,-1462014,16,4.80
run001,-1461888,17,5.10
run001,-1461944,17,5.10
run001,-1462224,17,5.10
run001,-1461230,18,5.40
run001,-1461818,18,5.40
run001,-1461958,18,5.40
run001,-1461860,19,5.71
run001,-1461902,19,5.71
run001,-1461972,19,5.71
run001,-1461314,20,6.00
run001,-1461482,20,6.00
run001,-1461706,20,6.00
run001,-1461636,21,6.30
run001,-1461874,21,6.30
run001,-1462210,21,6.30
run001,-1461146,22,6.60
run001,-1462056,22,6.60
run001,-1462196,22,6.60
run001,-1461090,23,6.90
run001,-1461202,23,6.90
run001,-1461048,24,7.20
run001,-1461076,24,7.20
run001,-1461720,24,7.20
run001,-1461916,24,7.20
run001,-1461412,25,7.50
run001,-1461930,25,7.50
run001,-1462126,25,7.50
run001,-1461244,26,7.81
run001,-1461384,26,7.81
run001,-1461538,26,7.81
run001,-1461664,26,7.81
run001,-1461454,27,8.10
run001,-1461174,28,8.40
run001,-1461272,28,8.40
run001,-1461748,28,8.40
run001,-1461776,28,8.40
run001,-1462000,28,8.40
run001,-1462140,28,8.40
run001,-1461762,29,8.71
run001,-1462098,29,8.71
run001,-1461370,30,9.00
run001,-1461552,30,9.00
run001,-1461622,30,9.00
run001,-1462182,30,9.00
run001,-1461132,31,9.30
run001,-1462070,31,9.30
run001,-1460978,33,9.90
run001,-1461678,33,9.90
run001,-1461104,34,10.20
run001,-1461118,35,10.50
run001,-1461300,35,10.50
run001,-1461006,36,10.80
run001,-1461510,37,11.10
run001,-1461734,37,11.10
run001,-1461258,38,11.40
run001,-1461832,38,11.40
run001,-1461020,39,11.70
run001,-1461566,41,12.31
run001,-1462028,42,12.60
run001,-1462112,44,13.20
run001,-1461398,48,14.40
run001,-1461986,52,15.60
run001,-1462834,2,0.60
run001,-1463870,5,1.50
run001,-1463464,6,1.80
run001,-1463562,8,2.40
run001,-1463814,8,2.40
run001,-1463744,10,3.00
run001,-1463632,11,3.30
run001,-1463534,12,3.60
run001,-1463758,12,3.60
run001,-1463828,12,3.60
run001,-1462792,13,3.90
run001,-1463954,14,4.20
run001,-1463170,15,4.50
run001,-1463268,15,4.50
run001,-1463044,16,4.80
run001,-1463282,16,4.80
run001,-1463338,16,4.80
run001,-1463520,16,4.80
run001,-1463548,16,4.80
run001,-1464024,16,4.80
run001,-1463212,17,5.10
run001,-1463674,17,5.10
run001,-1463716,17,5.10
run001,-1462890,18,5.40
run001,-1463730,18,5.40
run001,-1463842,18,5.40
run001,-1462974,19,5.70
run001,-1463366,19,5.70
run001,-1463450,19,5.70
run001,-1463926,19,5.70
run001,-1462806,20,6.00
run001,-1462904,20,6.00
run001,-1462848,21,6.31
run001,-1463296,21,6.31
run001,-1463898,21,6.31
run001,-1462932,22,6.60
run001,-1463114,22,6.60
run001,-1463380,22,6.60
run001,-1463394,22,6.60
run001,-1463660,22,6.60
run001,-1463912,22,6.60
run001,-1463058,23,6.90
run001,-1463128,23,6.90
run001,-1463142,23,6.90
run001,-1463786,23,6.90
run001,-1463884,23,6.90
run001,-1462988,24,7.21
run001,-1463184,24,7.21
run001,-1463478,24,7.21
run001,-1463086,25,7.50
run001,-1463408,25,7.50
run001,-1463604,25,7.50
run001,-1463688,25,7.50
run001,-1463940,25,7.50
run001,-1462876,26,7.80
run001,-1463590,26,7.80
run001,-1462820,27,8.10
run001,-1463198,27,8.10
run001,-1462778,28,8.40
run001,-1463576,28,8.40
run001,-1463702,28,8.40
run001,-1463772,28,8.40
run001,-1463996,28,8.40
run001,-1462862,29,8.70
run001,-1463240,29,8.70
run001,-1463800,29,8.70
run001,-1462946,30,9.00
run001,-1463254,30,9.00
run001,-1463436,30,9.00
run001,-1463072,31,9.30
run001,-1463422,31,9.30
run001,-1463968,31,9.30
run001,-1463016,32,9.60
run001,-1463156,32,9.60
run001,-1463310,32,9.60
run001,-1463856,32,9.60
run001,-1462960,33,9.90
run001,-1463226,34,10.20
run001,-1463324,35,10.50
run001,-1463352,36,10.80
run001,-1463618,36,10.80
run001,-1463982,36,10.80
run001,-1463646,37,11.11
run001,-1463002,38,11.40
run001,-1463030,38,11.40
run001,-1463506,39,11.70
run001,-1464010,39,11.70
run001,-1463492,44,13.20
run001,-1463100,52,15.60
