Step,AgentsRemaining,ConflictCount,VolunteerActions,ObstaclesRemaining,AvgDFF,AvgAFF
1,60,2,4,16,0.1229,0.0336
2,59,4,2,14,0.0261,0.0195
3,58,2,0,14,0.0059,0.0160
4,57,3,1,13,0.0014,0.0066
5,57,2,0,13,0.0003,0.0000
6,56,3,0,13,0.0001,0.0000
7,56,4,0,13,0.0000,0.0000
8,56,5,0,13,0.0000,0.0000
9,55,3,0,13,0.0000,0.0000
10,55,7,1,12,0.0000,0.0036
11,55,1,1,11,0.0000,0.0000
12,53,4,0,11,0.0000,0.0000
13,51,6,0,11,0.0000,0.0000
14,49,4,0,11,0.0000,0.0000
15,48,5,0,11,0.0000,0.0000
16,47,3,0,11,0.0000,0.0000
17,45,4,0,11,0.0000,0.0000
18,42,3,0,11,0.0000,0.0000
19,41,4,0,11,0.0000,0.0000
20,39,6,0,11,0.0000,0.0255
21,35,4,1,10,0.0000,0.0269
22,33,2,0,10,0.0000,0.0000
23,30,4,0,10,0.0000,0.0000
24,28,1,0,10,0.0000,0.0000
25,25,3,0,10,0.0000,0.0000
26,22,0,0,10,0.0000,0.0000
27,20,2,0,10,0.0000,0.0000
28,16,1,0,10,0.0000,0.0000
29,14,1,0,10,0.0000,0.0000
30,14,0,0,10,0.0000,0.0571
31,12,1,0,10,0.0000,0.0556
32,11,0,0,10,0.0000,0.0545
33,11,0,2,8,0.0000,0.0000
34,11,1,0,8,0.0000,0.0000
35,9,1,0,8,0.0000,0.0000
36,9,0,0,8,0.0000,0.0000
37,9,0,0,8,0.0000,0.0000
38,9,1,0,8,0.0000,0.0000
39,9,0,0,8,0.0000,0.0000
40,8,1,0,8,0.0000,0.0000
41,8,1,0,8,0.0000,0.0000
42,6,1,0,8,0.0000,0.0000
43,6,0,0,8,0.0000,0.0000
44,5,0,0,8,0.0000,0.0000
45,4,0,0,8,0.0000,0.0000
46,2,0,0,8,0.0000,0.0000
47,0,0,0,8,0.0000,0.0000
