Step,AgentsRemaining,ConflictCount,VolunteerActions,ObstaclesRemaining,AvgDFF,AvgAFF
1,60,2,4,16,0.1229,0.0336
2,59,4,2,14,0.0261,0.0195
3,58,2,0,14,0.0059,0.0160
4,57,3,1,13,0.0014,0.0066
5,57,2,0,13,0.0003,0.0000
6,56,3,0,13,0.0001,0.0000
7,56,4,0,13,0.0000,0.0000
8,56,5,0,13,0.0000,0.0000
9,55,3,0,13,0.0000,0.0000
10,55,7,1,12,0.0000,0.0036
11,55,1,1,11,0.0000,0.0000
12,53,4,0,11,0.0000,0.0000
13,51,6,0,11,0.0000,0.0000
14,49,4,0,11,0.0000,0.0000
15,48,5,0,11,0.0000,0.0000
16,47,3,0,11,0.0000,0.0000
17,45,4,0,11,0.0000,0.0000
18,42,3,0,11,0.0000,0.0000
19,41,4,0,11,0.0000,0.0000
20,39,6,0,11,0.0000,0.0255
21,35,4,1,10,0.0000,0.0269
22,33,2,0,10,0.0000,0.0000
23,30,4,0,10,0.0000,0.0000
24,28,1,0,10,0.0000,0.0000
25,25,3,0,10,0.0000,0.0000
26,22,0,0,10,0.0000,0.0000
27,20,2,0,10,0.0000,0.0000
28,16,1,0,10,0.0000,0.0000
29,14,1,0,10,0.0000,0.0000
30,14,0,0,10,0.0000,0.0571
31,12,1,0,10,0.0000,0.0556
32,11,0,0,10,0.0000,0.0545
33,11,0,2,8,0.0000,0.0000
34,11,1,0,8,0.0000,0.0000
35,9,1,0,8,0.0000,0.0000
36,9,0,0,8,0.0000,0.0000
37,9,0,0,8,0.0000,0.0000
38,9,1,0,8,0.0000,0.0000
39,9,0,0,8,0.0000,0.0000
40,8,1,0,8,0.0000,0.0000
41,8,1,0,8,0.0000,0.0000
42,6,1,0,8,0.0000,0.0000
43,6,0,0,8,0.0000,0.0000
44,5,0,0,8,0.0000,0.0000
45,4,0,0,8,0.0000,0.0000
46,2,0,0,8,0.0000,0.0000
47,0,0,0,8,0.0000,0.0000
1,60,2,3,17,0.1229,0.0417
2,60,3,3,14,0.0262,0.0231
3,60,1,1,13,0.0061,0.0075
4,60,1,1,12,0.0015,0.0000
5,60,4,0,12,0.0003,0.0000
6,60,2,0,12,0.0001,0.0000
7,59,2,0,12,0.0000,0.0000
8,55,5,0,12,0.0000,0.0000
9,53,2,0,12,0.0000,0.0000
10,53,5,2,10,0.0000,0.0220
11,51,6,1,9,0.0000,0.0164
12,49,4,0,9,0.0000,0.0174
13,45,3,0,9,0.0000,0.0156
14,42,3,0,9,0.0000,0.0155
15,39,2,0,9,0.0000,0.0147
16,38,4,1,8,0.0000,0.0000
17,35,0,0,8,0.0000,0.0000
18,31,3,0,8,0.0000,0.0000
19,30,1,0,8,0.0000,0.0000
20,27,2,0,8,0.0000,0.0000
21,22,0,0,8,0.0000,0.0000
22,21,1,0,8,0.0000,0.0000
23,18,1,0,8,0.0000,0.0000
24,18,0,0,8,0.0000,0.0000
25,15,1,0,8,0.0000,0.0000
26,14,0,0,8,0.0000,0.0000
27,14,1,0,8,0.0000,0.0000
28,12,0,0,8,0.0000,0.0000
29,10,0,0,8,0.0000,0.0000
30,9,0,0,8,0.0000,0.0000
31,9,0,0,8,0.0000,0.0000
32,8,0,0,8,0.0000,0.0000
33,7,0,0,8,0.0000,0.0000
34,6,0,0,8,0.0000,0.0000
35,6,0,0,8,0.0000,0.0000
36,6,0,0,8,0.0000,0.0000
37,4,0,0,8,0.0000,0.0000
38,4,0,0,8,0.0000,0.0000
39,4,0,0,8,0.0000,0.0000
40,4,0,0,8,0.0000,0.0000
41,4,0,0,8,0.0000,0.0000
42,4,0,0,8,0.0000,0.0000
