RunID,AgentID,EvacuationStep,EvacuationTime
run001,-1212098,3,0.90
run001,-1212238,4,1.20
run001,-1211776,5,1.50
run001,-1211986,7,2.11
run001,-1212210,10,3.00
run001,-1211902,13,3.91
run001,-1212294,13,3.91
run001,-1211636,14,4.20
run001,-1211734,14,4.20
run001,-1211580,15,4.50
run001,-1211748,15,4.50
run001,-1211594,16,4.80
run001,-1212252,17,5.10
run001,-1211916,18,5.40
run001,-1212154,18,5.40
run001,-1211622,19,5.70
run001,-1211678,19,5.70
run001,-1212028,19,5.70
run001,-1211762,20,6.00
run001,-1211860,21,6.30
run001,-1212126,21,6.30
run001,-1211496,22,6.61
run001,-1211650,22,6.61
run001,-1211720,22,6.61
run001,-1212266,22,6.61
run001,-1212140,23,6.91
run001,-1212182,23,6.91
run001,-1211664,24,7.20
run001,-1212000,24,7.20
run001,-1212014,24,7.20
run001,-1212042,25,7.50
run001,-1212280,25,7.50
run001,-1211482,26,7.80
run001,-1211888,26,7.80
run001,-1211944,26,7.80
run001,-1211524,27,8.11
run001,-1211552,27,8.11
run001,-1211804,27,8.11
run001,-1211510,28,8.40
run001,-1211832,28,8.40
run001,-1211538,29,8.70
run001,-1211706,29,8.70
run001,-1212168,29,8.70
run001,-1212196,29,8.70
run001,-1211468,30,9.00
run001,-1211958,30,9.00
run001,-1211608,32,9.60
run001,-1211930,32,9.60
run001,-1212112,33,9.90
run001,-1212084,36,10.80
run001,-1212224,36,10.80
run001,-1211790,41,12.31
run001,-1211874,43,12.90
run001,-1212056,43,12.90
run001,-1211972,45,13.50
run001,-1211566,46,13.80
run001,-1211846,47,14.10
run001,-1212070,47,14.10
run001,-1213072,8,2.41
run001,-1213240,9,2.70
run001,-1213548,9,2.70
run001,-1213604,9,2.70
run001,-1213660,9,2.70
run001,-1212960,10,3.00
run001,-1213282,10,3.00
run001,-1212932,12,3.60
run001,-1213422,12,3.60
run001,-1213450,13,3.90
run001,-1213632,13,3.90
run001,-1213128,14,4.20
run001,-1213324,14,4.20
run001,-1213464,14,4.20
run001,-1213576,14,4.20
run001,-1212918,15,4.51
run001,-1213030,15,4.51
run001,-1213254,15,4.51
run001,-1212890,16,4.81
run001,-1213310,16,4.81
run001,-1213534,16,4.81
run001,-1213142,17,5.11
run001,-1213198,18,5.40
run001,-1213226,18,5.40
run001,-1213436,18,5.40
run001,-1212862,19,5.70
run001,-1212946,19,5.70
run001,-1213156,19,5.70
run001,-1213520,19,5.70
run001,-1213016,20,6.00
run001,-1213170,21,6.30
run001,-1213380,21,6.30
run001,-1213478,21,6.30
run001,-1212988,22,6.60
run001,-1213044,22,6.60
run001,-1213366,22,6.60
run001,-1213394,22,6.60
run001,-1213562,22,6.60
run001,-1212848,23,6.91
run001,-1213086,24,7.20
run001,-1213100,24,7.20
run001,-1213646,24,7.20
run001,-1213114,26,7.80
run001,-1213268,26,7.80
run001,-1213296,26,7.80
run001,-1213674,27,8.10
run001,-1213058,29,8.70
run001,-1213184,29,8.70
run001,-1213492,30,9.00
run001,-1213506,30,9.00
run001,-1213352,31,9.30
run001,-1212974,33,9.90
run001,-1212876,34,10.20
run001,-1213212,35,10.51
run001,-1212904,38,11.40
run001,-1213618,38,11.40
run001,-1213002,44,13.20
run001,-1213338,45,13.50
run001,-1213590,48,14.40
run001,-1213834,8,2.40
run001,-1214450,8,2.40
run001,-1213708,9,2.70
run001,-1213946,10,3.00
run001,-1214100,10,3.00
run001,-1213918,11,3.30
run001,-1213974,11,3.30
run001,-1214170,12,3.60
run001,-1214408,12,3.60
run001,-1214198,13,3.90
run001,-1214310,13,3.90
run001,-1214338,13,3.90
run001,-1213694,14,4.20
run001,-1213750,14,4.20
run001,-1214464,14,4.20
run001,-1213806,15,4.50
run001,-1214114,15,4.50
run001,-1214142,15,4.50
run001,-1214268,15,4.50
run001,-1213764,16,4.80
run001,-1213988,17,5.10
run001,-1214128,17,5.10
run001,-1214436,17,5.10
run001,-1213778,18,5.40
run001,-1213890,18,5.40
run001,-1213904,18,5.40
run001,-1214324,18,5.40
run001,-1214366,18,5.40
run001,-1213736,19,5.70
run001,-1213960,19,5.70
run001,-1214184,19,5.70
run001,-1214212,19,5.70
run001,-1214016,20,6.00
run001,-1214352,20,6.00
run001,-1213932,21,6.30
run001,-1214030,21,6.30
run001,-1214086,21,6.30
run001,-1214380,21,6.30
run001,-1214072,23,6.90
run001,-1214422,23,6.90
run001,-1214058,26,7.80
run001,-1214002,27,8.11
run001,-1214478,27,8.11
run001,-1214156,28,8.40
run001,-1214240,28,8.40
run001,-1214254,28,8.40
run001,-1214520,28,8.40
run001,-1213820,29,8.70
run001,-1214394,30,9.00
run001,-1214492,30,9.00
run001,-1214044,31,9.30
run001,-1213722,32,9.61
run001,-1213848,32,9.61
run001,-1214226,32,9.61
run001,-1213862,33,9.90
run001,-1213792,35,10.50
run001,-1214296,35,10.50
run001,-1214282,41,12.30
run001,-1214506,41,12.30
