Step,AgentsRemaining,ConflictCount,VolunteerActions,ObstaclesRemaining,AvgDFF,AvgAFF
1,118,11,4,56,0.1218,0.0231
2,118,13,3,53,0.0236,0.0146
3,118,9,2,51,0.0051,0.0000
4,118,10,0,51,0.0012,0.0000
5,118,18,0,51,0.0003,0.0000
6,117,5,0,51,0.0001,0.0000
7,115,13,0,51,0.0000,0.0000
8,112,14,0,51,0.0000,0.0000
9,111,14,0,51,0.0000,0.0000
10,107,17,5,46,0.0000,0.0438
11,105,12,1,45,0.0000,0.0050
12,101,18,0,45,0.0000,0.0031
13,96,17,1,44,0.0000,0.0000
14,94,16,0,44,0.0000,0.0000
15,89,12,0,44,0.0000,0.0000
16,86,11,0,44,0.0000,0.0000
17,82,13,0,44,0.0000,0.0000
18,79,13,0,44,0.0000,0.0000
19,73,11,0,44,0.0000,0.0000
20,70,14,2,42,0.0000,0.0368
21,69,12,1,41,0.0000,0.0134
22,66,13,1,40,0.0000,0.0000
23,63,9,0,40,0.0000,0.0000
24,56,10,0,40,0.0000,0.0000
25,53,11,0,40,0.0000,0.0000
26,50,11,0,40,0.0000,0.0000
27,46,8,0,40,0.0000,0.0000
28,42,6,0,40,0.0000,0.0000
29,39,4,0,40,0.0000,0.0000
30,36,6,2,38,0.0000,0.0351
31,33,4,0,38,0.0000,0.0366
32,28,3,1,37,0.0000,0.0346
33,23,2,0,37,0.0000,0.0000
34,17,1,0,37,0.0000,0.0000
35,17,2,0,37,0.0000,0.0000
36,15,1,0,37,0.0000,0.0000
37,13,0,0,37,0.0000,0.0000
38,11,0,0,37,0.0000,0.0000
39,10,1,0,37,0.0000,0.0000
40,10,1,1,36,0.0000,0.0557
41,9,1,0,36,0.0000,0.0501
42,9,0,2,34,0.0000,0.0000
43,8,0,0,34,0.0000,0.0000
44,8,0,0,34,0.0000,0.0000
45,5,0,0,34,0.0000,0.0000
46,4,0,0,34,0.0000,0.0000
47,4,0,0,34,0.0000,0.0000
48,4,0,0,34,0.0000,0.0000
49,3,0,0,34,0.0000,0.0000
50,3,0,0,34,0.0000,0.2000
51,3,0,0,34,0.0000,0.2000
52,3,0,0,34,0.0000,0.2000
53,2,0,2,32,0.0000,0.0000
54,2,0,0,32,0.0000,0.0000
