Step,AgentsRemaining,ConflictCount,VolunteerActions,ObstaclesRemaining,AvgDFF,AvgAFF
1,88,5,0,40,0.1250,0.0000
2,88,7,0,40,0.0249,0.0000
3,88,5,0,40,0.0054,0.0000
4,88,8,0,40,0.0012,0.0000
5,87,9,0,40,0.0003,0.0000
6,87,5,0,40,0.0001,0.0000
7,87,9,0,40,0.0000,0.0000
8,86,6,0,40,0.0000,0.0000
9,84,8,0,40,0.0000,0.0000
10,83,9,0,40,0.0000,0.0000
11,81,10,0,40,0.0000,0.0000
12,79,10,0,40,0.0000,0.0000
13,76,13,0,40,0.0000,0.0000
14,72,9,0,40,0.0000,0.0000
15,68,9,0,40,0.0000,0.0000
16,63,5,0,40,0.0000,0.0000
17,60,5,0,40,0.0000,0.0000
18,55,4,0,40,0.0000,0.0000
19,51,2,0,40,0.0000,0.0000
20,49,6,0,40,0.0000,0.0000
21,43,5,0,40,0.0000,0.0000
22,39,2,0,40,0.0000,0.0000
23,35,2,0,40,0.0000,0.0000
24,32,3,0,40,0.0000,0.0000
25,29,1,0,40,0.0000,0.0000
26,25,2,0,40,0.0000,0.0000
27,24,0,0,40,0.0000,0.0000
28,22,2,0,40,0.0000,0.0000
29,22,2,0,40,0.0000,0.0000
30,20,1,0,40,0.0000,0.0000
31,18,1,0,40,0.0000,0.0000
32,15,0,0,40,0.0000,0.0000
33,11,0,0,40,0.0000,0.0000
34,10,0,0,40,0.0000,0.0000
35,8,0,0,40,0.0000,0.0000
36,7,0,0,40,0.0000,0.0000
37,6,0,0,40,0.0000,0.0000
38,6,0,0,40,0.0000,0.0000
39,5,1,0,40,0.0000,0.0000
40,5,0,0,40,0.0000,0.0000
41,4,0,0,40,0.0000,0.0000
42,3,0,0,40,0.0000,0.0000
43,3,1,0,40,0.0000,0.0000
44,2,0,0,40,0.0000,0.0000
45,1,0,0,40,0.0000,0.0000
46,1,0,0,40,0.0000,0.0000
47,1,0,0,40,0.0000,0.0000
48,1,0,0,40,0.0000,0.0000
49,1,0,0,40,0.0000,0.0000
50,1,0,0,40,0.0000,0.0000
51,1,0,0,40,0.0000,0.0000
52,1,0,0,40,0.0000,0.0000
53,1,0,0,40,0.0000,0.0000
54,1,0,0,40,0.0000,0.0000
55,1,0,0,40,0.0000,0.0000
56,1,0,0,40,0.0000,0.0000
57,1,0,0,40,0.0000,0.0000
58,1,0,0,40,0.0000,0.0000
59,1,0,0,40,0.0000,0.0000
60,1,0,0,40,0.0000,0.0000
61,1,0,0,40,0.0000,0.0000
62,1,0,0,40,0.0000,0.0000
63,0,0,0,40,0.0000,0.0000
