Step,AgentsRemaining,ConflictCount,VolunteerActions,ObstaclesRemaining,AvgDFF,AvgAFF
1,60,2,0,20,0.1250,0.0114
2,60,1,0,20,0.0269,0.0117
3,60,3,1,19,0.0062,0.0064
4,59,4,1,18,0.0014,0.0000
5,58,0,0,18,0.0003,0.0000
6,58,4,0,18,0.0001,0.0000
7,56,7,0,18,0.0000,0.0000
8,55,5,0,18,0.0000,0.0000
9,54,3,0,18,0.0000,0.0000
10,53,3,1,17,0.0000,0.0103
11,51,5,0,17,0.0000,0.0000
12,50,6,0,17,0.0000,0.0000
13,47,6,0,17,0.0000,0.0000
14,46,2,0,17,0.0000,0.0000
15,42,3,0,17,0.0000,0.0000
16,40,3,0,17,0.0000,0.0000
17,39,0,0,17,0.0000,0.0000
18,33,3,0,17,0.0000,0.0000
19,29,1,0,17,0.0000,0.0000
20,25,0,0,17,0.0000,0.0334
21,23,3,1,16,0.0000,0.0109
22,21,1,0,16,0.0000,0.0095
23,19,0,1,15,0.0000,0.0000
24,17,0,0,15,0.0000,0.0000
25,17,2,0,15,0.0000,0.0000
26,17,1,0,15,0.0000,0.0000
27,15,0,0,15,0.0000,0.0000
28,12,0,0,15,0.0000,0.0000
29,10,0,0,15,0.0000,0.0000
30,10,1,0,15,0.0000,0.0467
31,9,0,1,14,0.0000,0.0453
32,7,0,0,14,0.0000,0.0000
33,6,0,0,14,0.0000,0.0000
34,5,0,0,14,0.0000,0.0000
35,4,0,0,14,0.0000,0.0000
36,3,0,0,14,0.0000,0.0000
37,2,0,0,14,0.0000,0.0000
38,1,0,0,14,0.0000,0.0000
39,0,0,0,14,0.0000,0.0000
1,60,3,2,18,0.1250,0.0000
2,60,3,0,18,0.0267,0.0000
3,60,2,0,18,0.0061,0.0000
4,60,6,0,18,0.0014,0.0000
5,60,3,0,18,0.0003,0.0000
6,60,4,0,18,0.0001,0.0000
7,60,4,0,18,0.0000,0.0000
8,60,3,0,18,0.0000,0.0000
9,60,3,0,18,0.0000,0.0000
10,59,5,2,16,0.0000,0.0074
11,54,6,0,16,0.0000,0.0096
12,52,4,0,16,0.0000,0.0119
13,49,7,1,15,0.0000,0.0000
14,44,3,0,15,0.0000,0.0000
15,41,4,0,15,0.0000,0.0000
16,41,4,0,15,0.0000,0.0000
17,38,6,0,15,0.0000,0.0000
18,35,4,0,15,0.0000,0.0000
19,32,3,0,15,0.0000,0.0000
20,28,3,0,15,0.0000,0.0179
21,25,1,0,15,0.0000,0.0143
22,21,0,0,15,0.0000,0.0146
23,18,0,1,14,0.0000,0.0000
24,14,1,0,14,0.0000,0.0000
25,14,0,0,14,0.0000,0.0000
26,12,1,0,14,0.0000,0.0000
27,11,0,0,14,0.0000,0.0000
28,11,0,0,14,0.0000,0.0000
29,11,1,0,14,0.0000,0.0000
30,8,0,0,14,0.0000,0.0882
31,6,0,0,14,0.0000,0.1176
32,5,0,2,12,0.0000,0.0611
33,5,0,1,11,0.0000,0.0000
34,5,0,0,11,0.0000,0.0000
35,5,0,0,11,0.0000,0.0000
36,4,1,0,11,0.0000,0.0000
37,3,0,0,11,0.0000,0.0000
38,2,0,0,11,0.0000,0.0000
39,2,0,0,11,0.0000,0.0000
40,2,0,0,11,0.0000,0.1000
41,2,0,1,10,0.0000,0.0000
42,2,0,0,10,0.0000,0.0000
43,2,0,0,10,0.0000,0.0000
44,2,0,0,10,0.0000,0.0000
45,2,0,0,10,0.0000,0.0000
46,2,0,0,10,0.0000,0.0000
47,2,0,0,10,0.0000,0.0000
48,2,0,0,10,0.0000,0.0000
49,2,0,0,10,0.0000,0.0000
50,1,0,0,10,0.0000,0.0000
51,1,0,0,10,0.0000,0.0000
52,1,0,0,10,0.0000,0.0000
53,1,0,0,10,0.0000,0.0000
54,1,0,0,10,0.0000,0.0000
55,1,0,0,10,0.0000,0.0000
56,1,0,0,10,0.0000,0.0000
57,1,0,0,10,0.0000,0.0000
58,1,0,0,10,0.0000,0.0000
59,1,0,0,10,0.0000,0.0000
60,1,0,0,10,0.0000,0.0000
61,0,0,0,10,0.0000,0.0000
1,60,1,1,19,0.1250,0.0108
2,60,1,1,18,0.0268,0.0057
3,60,3,1,17,0.0061,0.0000
4,60,5,0,17,0.0014,0.0000
5,59,4,0,17,0.0003,0.0000
6,59,3,0,17,0.0001,0.0000
7,58,2,0,17,0.0000,0.0000
8,56,5,0,17,0.0000,0.0000
9,54,1,0,17,0.0000,0.0000
